Result Item,Mat1,Mat1 Count,Mat2,Mat2 Count,Mat3,Mat3 Count,Mat4,Mat4 Count,Build Time,Price,Skip Build Price
/Lotus/Language/Items/Platinumspectre (/Lotus/StoreItems/Types/Restoratives/Consumable/PlatinumSpectre),Circuiti (/Lotus/Types/Items/MiscItems/Circuits),500,Plastidi (/Lotus/Types/Items/MiscItems/Plastids),1000,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),5000,Gallium (/Lotus/Types/Items/MiscItems/Gallium),1,28800,,20
/Lotus/Language/Items/Polearmfriendlymeleedanglename (/Lotus/StoreItems/Upgrades/Skins/MeleeDangles/PolearmFriendlyMeleeDangle),Reperti (/Lotus/Types/Items/MiscItems/Salvage),500,Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Neurodes (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Primeburstonname (/Lotus/StoreItems/Weapons/Tenno/LongGuns/PrimeBurston/PrimeBurston),WeaponParts/BurstonPrimeBarrel,1,WeaponParts/BurstonPrimeReceiver,1,WeaponParts/BurstonPrimeStock,1,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),10,43200,,50
/Lotus/Language/Items/Primedualbroncosname (/Lotus/StoreItems/Weapons/Tenno/Akimbo/PrimeAkimboShotGun),Bronco Prime (/Lotus/Weapons/Tenno/Pistol/BroncoPrime),1,Bronco Prime (/Lotus/Weapons/Tenno/Pistol/BroncoPrime),1,WeaponParts/AkbroncoPrimeLink,1,,,43200,,50
/Lotus/Language/Items/Primeglaivename (/Lotus/StoreItems/Weapons/Tenno/Melee/Glaives/PrimeGlaive/PrimeGlaiveWeapon),WeaponParts/GlaivePrimeBlade,2,WeaponParts/GlaivePrimeDisc,1,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
/Lotus/Language/Items/Primelexname (/Lotus/StoreItems/Weapons/Tenno/Pistols/PrimeLex/PrimeLex),WeaponParts/LexPrimeBarrel,1,WeaponParts/LexPrimeReceiver,1,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
/Lotus/Language/Items/Primesicarusname (/Lotus/StoreItems/Weapons/Tenno/Pistols/PrimeSicarus/PrimeSicarusPistol),WeaponParts/SicarusPrimeBarrel,1,WeaponParts/SicarusPrimeReceiver,1,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
/Lotus/Language/Items/Primesomaname (/Lotus/StoreItems/Weapons/Tenno/LongGuns/PrimeSoma/PrimeSomaRifle),WeaponParts/SomaPrimeBarrel,1,WeaponParts/SomaPrimeReceiver,1,WeaponParts/SomaPrimeStock,1,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),10,43200,,50
/Lotus/Language/Items/Primevastoname (/Lotus/StoreItems/Weapons/Tenno/Pistols/PrimeVasto/PrimeVastoPistol),WeaponParts/VastoPrimeBarrel,1,WeaponParts/VastoPrimeReceiver,1,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
/Lotus/Language/Items/Primevectisname (/Lotus/StoreItems/Weapons/Tenno/LongGuns/PrimeVectis/PrimeVectisRifle),WeaponParts/VectisPrimeBarrel,1,WeaponParts/VectisPrimeReceiver,1,WeaponParts/VectisPrimeStock,1,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),10,43200,,50
/Lotus/Language/Items/Purpleantitoxinname (/Lotus/StoreItems/Types/Restoratives/Consumable/Toxins/NightCommonAntitoxin),/Lotus/Language/Items/Nightcommonsample (/Lotus/Types/Items/Plants/MiscItems/CommonNightPlantItem),4,,,,,,,60,1500,1
/Lotus/Language/Items/Rareresourcepack (/Lotus/StoreItems/Types/BoosterPacks/RareResourcePack),Reperti (/Lotus/Types/Items/MiscItems/Salvage),50000,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),150000,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),50000,,,,,2
/Lotus/Language/Items/Razorscarfname (/Lotus/StoreItems/Upgrades/Skins/Scarves/RazorScarf),Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),5000,/Lotus/Language/Items/Cryotic (/Lotus/Types/Items/MiscItems/Cryotic),1000,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),1,Sensori Neurali (/Lotus/Types/Items/MiscItems/NeuralSensor),2,43200,,25
/Lotus/Language/Items/Reconnasorname (/Lotus/StoreItems/Weapons/Syndicates/CephalonSuda/Pistols/CSDroidArray),Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),2500,Plastidi (/Lotus/Types/Items/MiscItems/Plastids),650,Circuiti (/Lotus/Types/Items/MiscItems/Circuits),400,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,35000,35
/Lotus/Language/Items/Redantitoxinname (/Lotus/StoreItems/Types/Restoratives/Consumable/Toxins/DayCommonAntitoxin),/Lotus/Language/Items/Daycommonsample (/Lotus/Types/Items/Plants/MiscItems/CommonDayPlantItem),4,,,,,,,60,1500,1
/Lotus/Language/Items/Rhinoprimename (/Lotus/StoreItems/Powersuits/Rhino/RhinoPrime),RhinoPrimeHelmetComponent,1,RhinoPrimeChassisComponent,1,RhinoPrimeSystemsComponent,1,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),3,259200,25000,50
/Lotus/Language/Items/Rollerball (/Lotus/StoreItems/Types/Restoratives/Consumable/RollerBall),Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),2500,Reperti (/Lotus/Types/Items/MiscItems/Salvage),2500,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),2500,,,28800,,10
/Lotus/Language/Items/Shielddebuffkeyname (/Lotus/StoreItems/Types/Restoratives/Upgraded/ShieldDebuffKey),/Lotus/Language/Items/Voidkeyname (/Lotus/Types/Game/VoidKeyItem),1,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),250,,,,,60,500,1
/Lotus/Language/Items/Shielddroneball (/Lotus/StoreItems/Types/Restoratives/Consumable/ShieldDroneBall),Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),2500,Reperti (/Lotus/Types/Items/MiscItems/Salvage),2500,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),2500,,,28800,,10
/Lotus/Language/Items/Silverspectre (/Lotus/StoreItems/Types/Restoratives/Consumable/SilverSpectre),Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),750,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),5000,Reperti (/Lotus/Types/Items/MiscItems/Salvage),5000,Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),1000,28800,,20
/Lotus/Language/Items/Singlekamaname (/Lotus/StoreItems/Weapons/Tenno/Melee/DualKamas/SingleKama),Sensori Neurali (/Lotus/Types/Items/MiscItems/NeuralSensor),5,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),1200,Circuiti (/Lotus/Types/Items/MiscItems/Circuits),900,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),1200,43200,40000,25
/Lotus/Language/Items/Soloantitoxinname (/Lotus/StoreItems/Types/Restoratives/Consumable/Toxins/SoloRareAntitoxin),/Lotus/Language/Items/Dayraresample (/Lotus/Types/Items/Plants/MiscItems/RareDayPlantItem),4,/Lotus/Language/Items/Nightraresample (/Lotus/Types/Items/Plants/MiscItems/RareNightPlantItem),4,/Lotus/Language/Items/Dayuncommonsample (/Lotus/Types/Items/Plants/MiscItems/UnCommonDayPlantItem),4,/Lotus/Language/Items/Nightuncommonsample (/Lotus/Types/Items/Plants/MiscItems/UnCommonNightPlantItem),4,60,1500,1
/Lotus/Language/Items/Somadualkamasname (/Lotus/StoreItems/Weapons/Tenno/Melee/Soma/SomaDualKamas),/Lotus/Language/Items/Dualkamasname (/Lotus/Weapons/Tenno/Melee/DualKamas/DualKamas),1,Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),200,/Lotus/Language/Items/Cryotic (/Lotus/Types/Items/MiscItems/Cryotic),200,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,43200,20000,35
/Lotus/Language/Items/Somadualkamasname (Research) (/Lotus/StoreItems/Weapons/Tenno/Melee/Soma/SomaDualKamas),Gallium (/Lotus/Types/Items/MiscItems/Gallium),50,Reperti (/Lotus/Types/Items/MiscItems/Salvage),40000,Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),3000,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),25000,259200,500000,750
/Lotus/Language/Items/Spectrearmybronzename (/Lotus/StoreItems/Types/Game/SpectreArmies/BronzeSpectreArmy),/Lotus/Language/Items/Bronzespectre (/Lotus/Types/Restoratives/Consumable/BronzeSpectre),1250,,,,,,,86400,30000,0
/Lotus/Language/Items/Spectrearmybronzename (Research) (/Lotus/StoreItems/Types/Game/SpectreArmies/BronzeSpectreArmy),Reperti (/Lotus/Types/Items/MiscItems/Salvage),500000,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),500000,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),500000,Forma (/Lotus/Types/Items/MiscItems/Forma),50,259200,1000000,0
/Lotus/Language/Items/Spectrearmygoldname (/Lotus/StoreItems/Types/Game/SpectreArmies/GoldSpectreArmy),/Lotus/Language/Items/Silverspectre (/Lotus/Types/Restoratives/Consumable/SilverSpectre),250,/Lotus/Language/Items/Goldspectre (/Lotus/Types/Restoratives/Consumable/GoldSpectre),375,,,,,86400,30000,0
/Lotus/Language/Items/Spectrearmygoldname (Research) (/Lotus/StoreItems/Types/Game/SpectreArmies/GoldSpectreArmy),Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),50000,Circuiti (/Lotus/Types/Items/MiscItems/Circuits),60000,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),75000,Forma (/Lotus/Types/Items/MiscItems/Forma),50,259200,1500000,0
/Lotus/Language/Items/Spectrearmyplatinumname (/Lotus/StoreItems/Types/Game/SpectreArmies/PlatinumSpectreArmy),/Lotus/Language/Items/Goldspectre (/Lotus/Types/Restoratives/Consumable/GoldSpectre),75,/Lotus/Language/Items/Platinumspectre (/Lotus/Types/Restoratives/Consumable/PlatinumSpectre),175,,,,,86400,30000,0
/Lotus/Language/Items/Spectrearmyplatinumname (Research) (/Lotus/StoreItems/Types/Game/SpectreArmies/PlatinumSpectreArmy),Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),50000,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),600000,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),75000,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),50,259200,2000000,0
/Lotus/Language/Items/Spectrearmysilvername (/Lotus/StoreItems/Types/Game/SpectreArmies/SilverSpectreArmy),/Lotus/Language/Items/Bronzespectre (/Lotus/Types/Restoratives/Consumable/BronzeSpectre),250,/Lotus/Language/Items/Silverspectre (/Lotus/Types/Restoratives/Consumable/SilverSpectre),625,,,,,86400,30000,0
/Lotus/Language/Items/Spectrearmysilvername (Research) (/Lotus/StoreItems/Types/Game/SpectreArmies/SilverSpectreArmy),Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),50000,Circuiti (/Lotus/Types/Items/MiscItems/Circuits),60000,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),750000,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),50,259200,1000000,0
/Lotus/Language/Items/Speeddebuffkeyname (/Lotus/StoreItems/Types/Restoratives/Upgraded/SpeedDebuffKey),/Lotus/Language/Items/Voidkeyname (/Lotus/Types/Game/VoidKeyItem),1,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),250,,,,,60,500,1
/Lotus/Language/Items/Standardarchwingname (/Lotus/StoreItems/Powersuits/Archwing/StandardJetPack/StandardJetPack),StandardArchwingChassisComponent,1,StandardArchwingSystemsComponent,1,StandardArchwingWingsComponent,1,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,129600,35000,50
/Lotus/Language/Items/Stealtharchwingname (/Lotus/StoreItems/Powersuits/Archwing/StealthJetPack/StealthJetPack),StealthArchwingChassisComponent,1,StealthArchwingSystemsComponent,1,StealthArchwingWingsComponent,1,Modulo Di Controllo (/Lotus/Types/Items/MiscItems/ControlModule),2,129600,40000,50
/Lotus/Language/Items/Stealtharchwingname (Research) (/Lotus/StoreItems/Powersuits/Archwing/StealthJetPack/StealthJetPack),/Lotus/Language/Items/Tellurium (/Lotus/Types/Items/MiscItems/Tellurium),200,Massa Mutagene (/Lotus/Types/Items/Research/BioComponent),25,Iniettore Di Detonite (/Lotus/Types/Items/Research/ChemComponent),25,Fieldron (/Lotus/Types/Items/Research/EnergyComponent),25,259200,1000000,750
/Lotus/Language/Items/Stickybombname (/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/StickyBomb/StickyBombs),Modulo Di Controllo (/Lotus/Types/Items/MiscItems/ControlModule),2,Reperti (/Lotus/Types/Items/MiscItems/Salvage),800,Circuiti (/Lotus/Types/Items/MiscItems/Circuits),200,Forma (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Stickybombname (Research) (/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/StickyBomb/StickyBombs),Modulo Di Controllo (/Lotus/Types/Items/MiscItems/ControlModule),100,Reperti (/Lotus/Types/Items/MiscItems/Salvage),50000,Circuiti (/Lotus/Types/Items/MiscItems/Circuits),5000,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),30000,259200,500000,750
/Lotus/Language/Items/Teamammoname (/Lotus/StoreItems/Types/Restoratives/TeamAmmoTotem),Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),900,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),7200,,,,,60,,1
/Lotus/Language/Items/Teamammoname (/Lotus/StoreItems/Types/Restoratives/TeamAmmoTotem),Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),225,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),1800,,,,,60,250000,1
/Lotus/Language/Items/Teamammoname (/Lotus/StoreItems/Types/Restoratives/TeamAmmoTotem),Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),25,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),200,,,,,60,500,1
/Lotus/Language/Items/Teamenergyname (/Lotus/StoreItems/Types/Restoratives/TeamEnergyTotem),Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),225,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),2250,,,,,60,250000,1
/Lotus/Language/Items/Teamenergyname (/Lotus/StoreItems/Types/Restoratives/TeamEnergyTotem),Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),900,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),9000,,,,,60,,1
/Lotus/Language/Items/Teamenergyname (/Lotus/StoreItems/Types/Restoratives/TeamEnergyTotem),Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),25,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),250,,,,,60,500,1
/Lotus/Language/Items/Teamshieldname (/Lotus/StoreItems/Types/Restoratives/TeamShieldTotem),Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),400,,,,,,,60,500,1
/Lotus/Language/Items/Teamshieldname (/Lotus/StoreItems/Types/Restoratives/TeamShieldTotem),Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),14400,,,,,,,60,,1
/Lotus/Language/Items/Teamshieldname (/Lotus/StoreItems/Types/Restoratives/TeamShieldTotem),Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),3600,,,,,,,60,250000,1
/Lotus/Language/Items/Tennoassaultriflename (/Lotus/StoreItems/Weapons/Tenno/Rifle/TennoAR),Morphics (/Lotus/Types/Items/MiscItems/Morphic),7,Plastidi (/Lotus/Types/Items/MiscItems/Plastids),850,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),1200,Reperti (/Lotus/Types/Items/MiscItems/Salvage),8000,43200,50000,50
/Lotus/Language/Items/Tennoclawsname (/Lotus/StoreItems/Weapons/Tenno/Melee/Claws/TennoClaws),Gallium (/Lotus/Types/Items/MiscItems/Gallium),4,Reperti (/Lotus/Types/Items/MiscItems/Salvage),1000,Plastidi (/Lotus/Types/Items/MiscItems/Plastids),500,Forma (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Tennoclawsname (Research) (/Lotus/StoreItems/Weapons/Tenno/Melee/Claws/TennoClaws),Gallium (/Lotus/Types/Items/MiscItems/Gallium),200,Reperti (/Lotus/Types/Items/MiscItems/Salvage),40000,Plastidi (/Lotus/Types/Items/MiscItems/Plastids),7500,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),60000,259200,500000,750
/Lotus/Language/Items/Tennodoublebarrelshotgunname (/Lotus/StoreItems/Weapons/Tenno/LongGuns/DoubleBarrelShotgun/TennoDoubleBarrelShotgun),Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),3,Circuiti (/Lotus/Types/Items/MiscItems/Circuits),900,Reperti (/Lotus/Types/Items/MiscItems/Salvage),1200,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),1200,86400,40000,25
/Lotus/Language/Items/Tennogreatswordname (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/GreatSword/TennoGreatSword),Gallium (/Lotus/Types/Items/MiscItems/Gallium),4,Reperti (/Lotus/Types/Items/MiscItems/Salvage),750,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),500,Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),200,43200,25000,30
/Lotus/Language/Items/Tennohandshotgunname (/Lotus/StoreItems/Weapons/Tenno/Pistols/SawnOffShotgun/TennoHandShotgun),Modulo Di Controllo (/Lotus/Types/Items/MiscItems/ControlModule),2,Reperti (/Lotus/Types/Items/MiscItems/Salvage),800,Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),200,Forma (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Tennohandshotgunname (Research) (/Lotus/StoreItems/Weapons/Tenno/Pistols/SawnOffShotgun/TennoHandShotgun),Modulo Di Controllo (/Lotus/Types/Items/MiscItems/ControlModule),100,Reperti (/Lotus/Types/Items/MiscItems/Salvage),50000,Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),5000,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),30000,259200,500000,750
/Lotus/Language/Items/Tennoleveractionriflename (/Lotus/StoreItems/Weapons/Tenno/LongGuns/TnoLeverAction/TnoLeverActionRifle),Morphics (/Lotus/Types/Items/MiscItems/Morphic),2,Reperti (/Lotus/Types/Items/MiscItems/Salvage),800,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),200,Forma (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Tennoleveractionriflename (Research) (/Lotus/StoreItems/Weapons/Tenno/LongGuns/TnoLeverAction/TnoLeverActionRifle),Morphics (/Lotus/Types/Items/MiscItems/Morphic),100,Reperti (/Lotus/Types/Items/MiscItems/Salvage),50000,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),5000,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),30000,259200,500000,750
/Lotus/Language/Items/Tennosilentcrossbowname (/Lotus/StoreItems/Weapons/Tenno/LongGuns/TnoPrmryXbow/TnoPrmryXbowWeapon),Morphics (/Lotus/Types/Items/MiscItems/Morphic),2,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),800,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),200,Forma (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Tennosilentcrossbowname (Research) (/Lotus/StoreItems/Weapons/Tenno/LongGuns/TnoPrmryXbow/TnoPrmryXbowWeapon),Morphics (/Lotus/Types/Items/MiscItems/Morphic),100,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),50000,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),5000,Reperti (/Lotus/Types/Items/MiscItems/Salvage),30000,259200,500000,750
/Lotus/Language/Items/Tennosniperriflename (/Lotus/StoreItems/Weapons/Tenno/Rifle/TennoSniperRifle),Neurodes (/Lotus/Types/Items/MiscItems/Neurode),4,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),4,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),3000,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),2500,86400,40000,25
/Lotus/Language/Items/Tennoswordshieldname (/Lotus/StoreItems/Weapons/Tenno/Melee/SwordsAndBoards/MeleeContestWinnerOne/TennoSwordShield),Gallium (/Lotus/Types/Items/MiscItems/Gallium),3,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),1200,Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),600,Forma (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Tennoswordshieldname (Research) (/Lotus/StoreItems/Weapons/Tenno/Melee/SwordsAndBoards/MeleeContestWinnerOne/TennoSwordShield),Gallium (/Lotus/Types/Items/MiscItems/Gallium),200,Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),50000,Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),6000,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),30000,259200,500000,750
/Lotus/Language/Items/Tennouziname (/Lotus/StoreItems/Weapons/Tenno/Pistols/TennoUzi/TennoUzi),Gallium (/Lotus/Types/Items/MiscItems/Gallium),2,Reperti (/Lotus/Types/Items/MiscItems/Salvage),800,Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),200,Forma (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Tennouziname (Research) (/Lotus/StoreItems/Weapons/Tenno/Pistols/TennoUzi/TennoUzi),Gallium (/Lotus/Types/Items/MiscItems/Gallium),100,Reperti (/Lotus/Types/Items/MiscItems/Salvage),50000,Piastra In Lega (/Lotus/Types/Items/MiscItems/AlloyPlate),5000,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),30000,259200,500000,750
/Lotus/Language/Items/Testkeyshipyardsretrieval (/Lotus/StoreItems/Types/Keys/TestKeyShipyardsRetrieval),/Lotus/Language/Items/Datafragments (/Lotus/Types/Items/MiscItems/DataFragment),3,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),1000,,,,,60,,5
/Lotus/Language/Items/Tnobladedpistolsname (/Lotus/StoreItems/Weapons/Tenno/Pistols/TigrisRedeemerSetPistol/TnoBladedPistols),Akbolto (/Lotus/Weapons/Tenno/Akimbo/AkimboBolto),1,Doppia Skana (/Lotus/Weapons/Tenno/Melee/DualShortSword/DualShortSword),1,Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),2,,,43200,20000,25
/Lotus/Language/Items/Tnogunbladename (/Lotus/StoreItems/Weapons/Tenno/Melee/Gunblade/TnoGunblade),Vasto (/Lotus/Weapons/Tenno/Pistol/RevolverPistol),1,Doppia Skana (/Lotus/Weapons/Tenno/Melee/DualShortSword/DualShortSword),1,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,,,43200,20000,35
/Lotus/Language/Items/Tnokrisknifename (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KrisDagger/KrisDagger),Reperti (/Lotus/Types/Items/MiscItems/Salvage),1500,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),800,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),100,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),1,43200,20000,35
/Lotus/Language/Items/Tnomitername (/Lotus/StoreItems/Weapons/Tenno/LongGuns/Miter/TnoMiter),Cella Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),600,Hikou (/Lotus/Weapons/Tenno/ThrowingWeapons/TennoStars),1,/Lotus/Language/Items/Grineersawbladegunname (/Lotus/Weapons/Grineer/LongGuns/GrineerSawbladeGun/SawBladeGun),1,43200,20000,35
/Lotus/Language/Items/Tnomonkspadename (/Lotus/StoreItems/Weapons/Tenno/Melee/Staff/MonkSpade/TnoMonkStaff),Sensori Neurali (/Lotus/Types/Items/MiscItems/NeuralSensor),2,Kit Polimero (/Lotus/Types/Items/MiscItems/PolymerBundle),1600,Kunai (/Lotus/Weapons/Tenno/ThrowingWeapons/Kunai),1,Bo (/Lotus/Weapons/Tenno/Melee/Staff/Staff),1,43200,20000,35
/Lotus/Language/Items/Tnotonfaname (/Lotus/StoreItems/Weapons/Tenno/Melee/Tonfa/TonfaContestWinner/TennoTonfa),Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),1500,Nano Spore (/Lotus/Types/Items/MiscItems/Nanospores),2000,Plastidi (/Lotus/Types/Items/MiscItems/Plastids),1000,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,65000,35
